work_year,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,experience_level_encoded,experience_level_EN,experience_level_EX,experience_level_MI,experience_level_SE,company_size_L,company_size_M,company_size_S,experience_level,company_size,clusters,cluster
2023,FT,Data Engineer,117000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,AI Engineer,242000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,AI Engineer,106200,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Analyst,123900,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Analyst,75000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,136500,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Engineer,123500,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Engineer,227500,US,100,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Engineer,145600,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Machine Learning Engineer,186754,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Machine Learning Engineer,101000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Scientist,149800,US,0,US,0,1,0,0,0,0,1,0,EN,M,0,Low Salary
2023,FT,Data Scientist,70800,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Data Engineer,132000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Engineer,111000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Engineer,180000,US,100,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Engineer,162000,US,100,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Analyst,150000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Analyst,135000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Analytics Engineer,115000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Analytics Engineer,95000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Research Scientist,238000,US,0,US,1,0,0,1,0,0,1,0,MI,M,2,Medium Salary
2023,FT,Research Scientist,144500,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Machine Learning Engineer,145000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Machine Learning Engineer,98500,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Scientist,209300,US,100,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Scientist,123800,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Machine Learning Engineer,130400,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Machine Learning Engineer,70800,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Data Engineer,160000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Engineer,75000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Machine Learning Engineer,300000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Machine Learning Engineer,200000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,254900,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Scientist,203920,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,191200,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,170186,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Analyst,150000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,NLP Engineer,200000,US,0,US,3,0,1,0,0,0,1,0,EX,M,0,Low Salary
2023,FT,NLP Engineer,150000,US,0,US,3,0,1,0,0,0,1,0,EX,M,0,Low Salary
2023,FT,MLOps Engineer,247300,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,MLOps Engineer,139700,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Marketing Data Scientist,90000,US,50,US,2,0,0,0,1,1,0,0,SE,L,1,High Salary
2023,FT,Data Architect,198000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Architect,94000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Applied Scientist,219100,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Applied Scientist,118500,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,128000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,60000,US,100,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Data Engineer,48000,US,100,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Data Engineer,234000,US,0,US,3,0,1,0,0,0,1,0,EX,M,2,Medium Salary
2023,FT,Data Engineer,146000,US,0,US,3,0,1,0,0,0,1,0,EX,M,0,Low Salary
2023,FT,Data Analyst,130100,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Business Intelligence Manager,166500,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Business Intelligence Manager,104000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,AI Engineer,166000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,AI Engineer,73100,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Research Engineer,98000,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Research Engineer,73000,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Analytics Engineer,183540,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Analytics Engineer,132000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Research Scientist,240000,US,0,US,1,0,0,1,0,0,1,0,MI,M,2,Medium Salary
2023,FT,Research Scientist,133000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Scientist,273500,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Scientist,182500,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Research Engineer,240960,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Research Engineer,176000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Research Scientist,130000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Engineer,130000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Research Scientist,162240,US,0,US,0,1,0,0,0,0,1,0,EN,M,0,Low Salary
2023,FT,Research Scientist,47840,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Data Scientist,296980,US,0,US,1,0,0,1,0,0,1,0,MI,M,2,Medium Salary
2023,FT,Data Scientist,123740,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Machine Learning Engineer,247250,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Machine Learning Engineer,220000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Machine Learning Engineer,146000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Architect,200000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Architect,115000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Machine Learning Engineer,370000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Business Intelligence Engineer,185000,US,0,US,1,0,0,1,0,1,0,0,MI,L,0,Low Salary
2023,FT,Business Intelligence Engineer,79600,US,0,US,1,0,0,1,0,1,0,0,MI,L,1,High Salary
2023,FT,Data Scientist,175000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,235000,US,100,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Scientist,175000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Machine Learning Engineer,185000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Machine Learning Engineer,128000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,350000,US,100,US,3,0,1,0,0,0,1,0,EX,M,2,Medium Salary
2023,FT,Data Engineer,268000,US,100,US,3,0,1,0,0,0,1,0,EX,M,2,Medium Salary
2023,FT,Data Architect,180000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Business Intelligence Analyst,100000,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Business Intelligence Analyst,80000,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Data Analyst,234485,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Analyst,112655,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,146000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,199700,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Scientist,70800,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Analyst,99900,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Data Engineer,158000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,90300,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Machine Learning Engineer,266500,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Machine Learning Engineer,152000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Research Analyst,70000,US,100,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Research Analyst,60000,US,100,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Data Scientist,187200,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,140400,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Business Intelligence Engineer,156400,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Architect,190900,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Architect,109100,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,145000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,98500,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Research Scientist,195200,US,0,US,0,1,0,0,0,1,0,0,EN,L,0,Low Salary
2023,FT,Research Scientist,100400,US,0,US,0,1,0,0,0,1,0,0,EN,L,1,High Salary
2023,FT,Data Analyst,125000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Analyst,100000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Engineer,181700,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Engineer,64300,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Scientist,185900,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,129300,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Analyst,85000,US,100,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Data Analyst,80000,US,100,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Data Scientist,120000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Scientist,52100,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,AI Scientist,219000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,AI Scientist,152000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Machine Learning Engineer,204500,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Machine Learning Engineer,142200,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Visualization Specialist,158000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Visualization Specialist,90300,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Engineer,170000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,175000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Applied Scientist,260000,US,0,US,1,0,0,1,0,1,0,0,MI,L,2,Medium Salary
2023,FT,Data Engineer,152375,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,94000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Analyst,82000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Analyst,77000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,196000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,94000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Scientist,264846,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Scientist,143060,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Analyst,203000,US,0,US,0,1,0,0,0,0,1,0,EN,M,0,Low Salary
2023,FT,Data Analyst,89030,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Data Analyst,160800,US,0,US,0,1,0,0,0,0,1,0,EN,M,0,Low Salary
2023,FT,Data Analyst,92700,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Data Analyst,62000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Analyst,51000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Analyst,137500,US,0,US,0,1,0,0,0,0,1,0,EN,M,0,Low Salary
2023,FT,Data Analyst,100000,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Data Analyst,50000,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,BI Developer,154800,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,BI Developer,76300,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Research Scientist,240000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Research Scientist,200000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Machine Learning Engineer,240000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Engineer,465000,US,0,US,3,0,1,0,0,0,1,0,EX,M,2,Medium Salary
2023,FT,Data Engineer,385000,US,0,US,3,0,1,0,0,0,1,0,EX,M,2,Medium Salary
2023,FT,Data Engineer,240000,US,0,US,1,0,0,1,0,0,1,0,MI,M,2,Medium Salary
2023,FT,Business Intelligence Engineer,116300,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Business Intelligence Engineer,84600,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,AI Engineer,129700,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,AI Engineer,86500,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Machine Learning Engineer,225300,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Machine Learning Engineer,197400,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,266000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Engineer,152000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,224000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Scientist,165000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Machine Learning Engineer,255000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Machine Learning Engineer,169000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,169000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Engineer,91000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Scientist,136500,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Machine Learning Engineer,248100,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Machine Learning Engineer,145900,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Analyst,185100,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Analyst,133300,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,115000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Scientist,220000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Architect,186000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Architect,81800,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Scientist,100000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Machine Learning Researcher,224400,US,0,US,1,0,0,1,0,0,1,0,MI,M,2,Medium Salary
2023,FT,Machine Learning Researcher,138700,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Engineer,210000,US,100,US,3,0,1,0,0,0,1,0,EX,M,0,Low Salary
2023,FT,Data Engineer,168000,US,100,US,3,0,1,0,0,0,1,0,EX,M,0,Low Salary
2023,FT,Machine Learning Engineer,224400,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Machine Learning Engineer,138700,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,300000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Scientist,234000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Analytics Engineer,140000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Analytics Engineer,120000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Analyst,155000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Analyst,110000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Machine Learning Engineer,273400,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Machine Learning Engineer,182200,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,BI Developer,167500,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,BI Developer,106500,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,185900,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,129300,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,122000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,94500,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Analyst,176000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,223400,US,100,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Scientist,186200,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,167500,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,106500,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Research Analyst,72000,US,100,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Research Analyst,64000,US,100,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Analytics Engineer,179820,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Analytics Engineer,143860,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Research Scientist,283050,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Research Scientist,188700,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Research Engineer,141298,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Research Engineer,115607,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Research Scientist,287500,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Research Scientist,156000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Analyst,70000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Engineer,199000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,162000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,170884,US,100,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Engineer,113923,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Engineer,184000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Engineer,123000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Scientist,235750,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Scientist,174250,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Research Scientist,165000,US,100,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Research Scientist,118800,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Engineer,225000,US,100,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Machine Learning Engineer,213900,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Machine Learning Engineer,116800,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Scientist,220000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,150000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Scientist,100000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Engineer,155000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Engineer,120000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Engineer,226700,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Engineer,133300,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,184000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,123000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Scientist,117000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Scientist,73000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Scientist,185900,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,129300,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,104000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Engineer,143000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,116000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Research Scientist,220000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Research Scientist,180000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Engineer,215000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Scientist,253000,US,0,US,1,0,0,1,0,0,1,0,MI,M,2,Medium Salary
2023,FT,Data Scientist,131000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Scientist,147000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Product Manager,186000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Product Manager,161000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Machine Learning Engineer,205000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Analyst,137000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Analyst,110000,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Scientist,172000,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,148000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2023,FT,Data Engineer,99000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2023,FT,Data Analyst,105000,US,0,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2023,FT,Data Engineer,99000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Data Engineer,52500,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Machine Learning Scientist,180514,US,100,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Machine Learning Scientist,108308,US,100,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2023,FT,Machine Learning Engineer,210000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Machine Learning Engineer,147000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,Data Engineer,290300,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2023,FT,Data Engineer,196685,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2023,FT,AI Engineer,220000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
